17.063667	13.132393
16.963667	13.132393
16.863667	13.132393
16.763667	13.132393
16.663667	13.132393
16.563667	13.132393
16.463667	13.132393
16.363667	13.132393
16.263667	13.132393
16.163667	13.132393
16.063667	13.132393
15.963667	13.132393
15.963667	13.032393
15.963667	12.932393
15.963667	12.832393
15.963667	12.732393
15.963667	12.632393
15.963667	12.532393
15.963667	12.432393
15.963667	12.332393
15.963667	12.232393
15.963667	12.132393
15.963667	12.032393
15.963667	11.932393
15.963667	11.832393
15.963667	11.732393
15.963667	11.632393
15.963667	11.532393
15.963667	11.432393
15.963667	11.332393
15.963667	11.232393
15.963667	11.132393
15.963667	11.032393
15.963667	10.932393
15.963667	10.832393
15.963667	10.732393
15.963667	10.632393
15.963667	10.532393
15.963667	10.432393
15.963667	10.332393
15.963667	10.232393
15.963667	10.132393
16.063667	10.132393
16.163667	10.132393
16.263667	10.132393
16.363667	10.132393
16.463667	10.132393
16.563667	10.132393
16.663667	10.132393
16.763667	10.132393
16.863667	10.132393
16.963667	10.132393
17.063667	10.132393
17.163667	10.132393
17.263667	10.132393
14.747575	3.960137
14.847575	3.960137
14.947575	3.960137
15.047575	3.960137
15.147575	3.960137
15.247575	3.960137
15.347575	3.960137
15.447575	3.960137
15.547575	3.960137
15.647575	3.960137
15.647575	3.860137
15.647575	3.760137
15.647575	3.660137
15.647575	3.560137
15.547575	3.560137
15.547575	3.460137
15.447575	3.460137
15.447575	3.360137
15.347575	3.360137
15.347575	3.260137
15.347575	3.160137
15.347575	3.060137
15.347575	2.960137
15.347575	2.860137
15.247575	2.860137
15.247575	2.760137
15.147575	2.760137
15.147575	2.660137
15.047575	2.660137
15.047575	2.560137
15.047575	2.460137
15.047575	2.360137
15.047575	2.260137
14.947575	2.260137
14.947575	2.160137
14.947575	2.060137
14.947575	1.960137
14.947575	1.860137
14.847575	1.860137
14.847575	1.760137
14.847575	1.660137
14.747575	1.660137
14.647575	1.660137
14.547575	1.660137
14.447575	1.660137
14.347575	1.660137
14.247575	1.660137
14.147575	1.660137
14.047575	1.660137
13.947575	1.660137
13.847575	1.660137
13.747575	1.660137
13.647575	1.660137
12.708001	12.883261
12.708001	12.783261
12.708001	12.683261
12.708001	12.583261
12.708001	12.483261
12.708001	12.383261
12.708001	12.283261
12.708001	12.183261
12.708001	12.083261
12.708001	11.983261
12.708001	11.883261
12.708001	11.783261
12.708001	11.683261
12.708001	11.583261
12.708001	11.483261
12.708001	11.383261
12.708001	11.283261
12.708001	11.183261
12.708001	11.083261
12.708001	10.983261
12.708001	10.883261
12.708001	10.783261
12.708001	10.683261
12.708001	10.583261
12.708001	10.483261
12.708001	10.383261
12.708001	10.283261
12.708001	10.183261
12.708001	10.083261
12.708001	9.983261
12.708001	9.883261
12.708001	9.783261
12.708001	9.683261
12.708001	9.583261
12.708001	9.483261
12.708001	9.383261
12.708001	9.283261
12.708001	9.183261
12.708001	9.083261
12.708001	8.983261
12.708001	8.883261
12.808001	8.883261
12.708001	8.883261
12.608001	8.883261
12.508001	8.883261
12.408001	8.883261
12.308001	8.883261
12.208001	8.883261
12.108001	8.883261
12.008001	8.883261
11.908001	8.883261
11.808001	8.883261
11.708001	8.883261
11.608001	8.883261
11.508001	8.883261
11.408001	8.883261
11.308001	8.883261
11.308001	8.983261
11.308001	9.083261
11.308001	9.183261
11.308001	9.283261
11.308001	9.383261
11.308001	9.483261
11.308001	9.583261
11.308001	9.683261
11.308001	9.783261
11.308001	9.883261
11.308001	9.983261
11.308001	10.083261
11.308001	10.183261
11.308001	10.283261
11.308001	10.383261
11.308001	10.483261
11.308001	10.583261
11.308001	10.683261
11.308001	10.783261
11.308001	10.883261
11.308001	10.983261
11.308001	11.083261
11.308001	11.183261
11.308001	11.283261
11.308001	11.383261
11.308001	11.483261
11.308001	11.583261
11.308001	11.683261
11.308001	11.783261
11.308001	11.883261
11.308001	11.983261
11.308001	12.083261
11.308001	12.183261
11.308001	12.283261
11.308001	12.383261
11.308001	12.483261
15.127648	9.028567
15.027648	9.028567
14.927648	9.028567
14.827648	9.028567
14.727648	9.028567
14.627648	9.028567
14.527648	9.028567
14.427648	9.028567
14.327648	9.028567
14.227648	9.028567
14.127648	9.028567
14.027648	9.028567
13.927648	9.028567
13.827648	9.028567
13.727648	9.028567
13.727648	8.928567
13.727648	8.828567
13.727648	8.728567
13.727648	8.628567
13.727648	8.528567
13.727648	8.428567
13.727648	8.328567
13.727648	8.228567
13.727648	8.128567
13.727648	8.028567
13.727648	7.928567
13.727648	7.828567
13.727648	7.728567
13.727648	7.628567
13.727648	7.528567
13.727648	7.428567
13.727648	7.328567
13.727648	7.228567
