-0.237079	0.030691	-0.000002
-0.245707	0.045188	0.000041
-0.253537	0.058055	0.000024
-0.260889	0.069994	0.000015
-0.267869	0.081217	0.000007
-0.274535	0.091836	0.000003
-0.280967	0.102053	0.000042
61.000000	61.000000	61.000000
-0.188889	0.366667	0.000000
-0.191508	0.367241	-0.000052
-0.194529	0.368275	-0.000069
-0.197534	0.369487	-0.000029
-0.200693	0.370670	-0.000016
-0.203845	0.371821	0.000014
-0.206959	0.372964	0.000044
-0.210053	0.374069	0.000077
-0.212558	0.374260	0.000000
-0.215442	0.375021	0.000001
-0.218307	0.375742	0.000001
-0.221154	0.376421	0.000002
-0.223983	0.377059	0.000002
-0.226789	0.377651	0.000001
-0.229579	0.378205	0.000002
-0.232351	0.378718	0.000002
-0.235102	0.379189	0.000003
-0.237834	0.379619	0.000003
-0.240545	0.380007	0.000004
-0.243237	0.380354	0.000005
-0.245907	0.380660	0.000006
-0.248556	0.380924	0.000006
-0.251184	0.381147	0.000007
-0.253791	0.381329	0.000008
-0.256375	0.381469	0.000010
-0.258937	0.381568	0.000011
-0.261477	0.381626	0.000012
-0.263994	0.381643	0.000014
-0.266487	0.381618	0.000015
-0.268957	0.381552	0.000017
-0.271403	0.381445	0.000018
-0.273825	0.381297	0.000020
-0.276223	0.381107	0.000022
-0.278596	0.380876	0.000024
-0.280944	0.380604	0.000026
-0.283266	0.380291	0.000028
-0.285563	0.379937	0.000030
-0.287834	0.379541	0.000033
-0.290078	0.379104	0.000035
-0.292296	0.378626	0.000037
-0.294487	0.378107	0.000040
-0.296650	0.377546	0.000042
-0.298786	0.376945	0.000045
-0.302019	0.382174	0.000042
-0.305259	0.387376	0.000043
-0.308479	0.392532	0.000041
-0.311687	0.397648	0.000040
-0.314885	0.402725	0.000039
-0.318072	0.407764	0.000039
-0.321251	0.412767	0.000040
-0.324420	0.417735	0.000041
-0.327582	0.422668	0.000042
-0.330737	0.427568	0.000043
-0.333884	0.432436	0.000044
-0.337024	0.437271	0.000045
-0.334651	0.437870	0.000047
-0.332243	0.438435	0.000043
-0.329806	0.438959	0.000040
-0.327340	0.439441	0.000037
-0.324846	0.439881	0.000035
-0.322324	0.440280	0.000032
-0.319774	0.440638	0.000029
-0.317198	0.440954	0.000026
-0.314595	0.441229	0.000024
-0.311965	0.441462	0.000021
-0.309310	0.441654	0.000019
-0.306629	0.441804	0.000017
-0.303924	0.441912	0.000014
-0.301193	0.441979	0.000012
-0.298439	0.442005	0.000010
-0.295661	0.441989	0.000009
-0.292859	0.441931	0.000007
-0.290306	0.442150	0.000051
-0.287450	0.441988	0.000046
-0.284557	0.441771	0.000040
-0.281638	0.441508	0.000034
-0.278691	0.441196	0.000026
-0.275712	0.440831	0.000017
-0.272698	0.440416	0.000008
-0.269925	0.440336	0.000070
-0.266869	0.439825	0.000041
-0.263653	0.439068	0.000002
-0.260945	0.438965	0.000060
-0.257810	0.438378	0.000040
-0.254726	0.437731	0.000044
-0.251610	0.437018	0.000020
-0.248445	0.436242	0.000024
-0.245246	0.435424	0.000011
-0.242024	0.434559	-0.000007
-0.238780	0.433649	-0.000028
-0.235619	0.432811	-0.000026
-0.232400	0.431881	-0.000033
-0.229160	0.430902	-0.000040
-0.225903	0.429879	-0.000048
61.000000	61.000000	61.000000
-0.205556	0.232222	0.000000
-0.209640	0.239310	0.000103
-0.213571	0.246328	-0.000001
-0.217554	0.253243	0.000011
-0.221260	0.259905	-0.000012
-0.224997	0.266506	-0.000027
-0.228707	0.273017	-0.000034
-0.232394	0.279448	-0.000037
-0.236051	0.285795	-0.000036
-0.239674	0.292059	-0.000033
-0.243263	0.298242	-0.000030
-0.246817	0.304345	-0.000026
-0.250338	0.310372	-0.000022
-0.253827	0.316325	-0.000017
-0.256003	0.315900	-0.000006
-0.257980	0.315338	-0.000005
-0.259923	0.314729	-0.000005
-0.261839	0.314076	-0.000005
-0.263728	0.313381	-0.000005
-0.265588	0.312642	-0.000005
-0.267420	0.311860	-0.000005
-0.269224	0.311035	-0.000004
-0.270999	0.310165	-0.000004
-0.272745	0.309252	-0.000003
-0.274078	0.307690	-0.000078
-0.275729	0.306492	-0.000097
-0.277494	0.305723	-0.000070
-0.279361	0.305084	-0.000025
-0.281302	0.304484	0.000060
-0.282673	0.302925	-0.000002
-0.284175	0.301675	-0.000001
-0.285708	0.300445	0.000006
-0.287225	0.299183	0.000016
-0.288722	0.297889	0.000031
-0.290028	0.296338	0.000008
-0.291416	0.294898	0.000010
-0.292775	0.293415	0.000014
-0.294103	0.291889	0.000018
-0.295401	0.290318	0.000023
-0.296668	0.288704	0.000029
-0.297904	0.287045	0.000035
-0.299109	0.285342	0.000043
-0.300283	0.283596	0.000052
-0.301426	0.281806	0.000061
-0.302538	0.279973	0.000073
-0.303619	0.278097	0.000085
-0.304670	0.276177	0.000100
-0.305353	0.273861	0.000006
-0.306294	0.271797	0.000008
-0.307199	0.269683	0.000010
-0.308069	0.267519	0.000012
-0.308902	0.265304	0.000015
-0.304749	0.259023	0.000018
-0.300549	0.252642	0.000025
-0.299772	0.254916	0.000043
-0.298938	0.257111	0.000037
-0.294720	0.250645	0.000024
-0.290476	0.244095	0.000034
-0.286188	0.237438	0.000047
-0.281855	0.230673	0.000065
-0.280921	0.232747	0.000005
-0.276706	0.226036	0.000076
-0.275728	0.228042	0.000006
-0.274907	0.230207	0.000005
-0.274049	0.232315	0.000004
-0.269828	0.225527	0.000067
-0.265199	0.218237	0.000004
-0.264343	0.220323	0.000009
-0.259847	0.213104	0.000005
-0.255266	0.205705	0.000007
-0.250605	0.198136	0.000012
-0.245858	0.190388	0.000018
-0.241021	0.182451	0.000027
61.000000	61.000000	61.000000
-0.416667	0.288889	0.000000
-0.416711	0.292328	-0.000052
-0.417150	0.296223	0.000038
-0.417281	0.299897	-0.000009
-0.417418	0.303468	-0.000008
-0.417516	0.306988	-0.000007
-0.417570	0.310453	-0.000006
-0.417581	0.313865	-0.000006
-0.413488	0.308794	-0.000044
-0.413535	0.312293	-0.000006
-0.413475	0.315615	-0.000005
-0.413368	0.318882	-0.000004
-0.413218	0.322098	-0.000004
-0.413026	0.325263	-0.000003
-0.409093	0.320311	0.000000
-0.408826	0.323452	-0.000003
-0.408562	0.326528	-0.000003
-0.408256	0.329556	-0.000002
-0.407910	0.332535	-0.000001
-0.407522	0.335466	-0.000001
-0.407095	0.338349	0.000000
-0.406627	0.341186	0.000001
-0.410403	0.345995	0.000009
-0.414313	0.350826	0.000013
-0.414951	0.348066	0.000004
-0.415401	0.345197	0.000003
-0.419154	0.349918	0.000011
-0.423062	0.354657	0.000014
-0.426961	0.359344	0.000017
-0.427515	0.356494	0.000003
-0.427911	0.353552	0.000003
-0.428266	0.350565	0.000003
-0.428581	0.347531	0.000003
-0.432363	0.352133	0.000010
-0.436278	0.356741	0.000013
-0.440184	0.361298	0.000014
-0.444083	0.365807	0.000015
-0.447975	0.370267	0.000016
-0.451861	0.374680	0.000017
-0.452251	0.371657	0.000002
-0.456062	0.375999	0.000016
-0.459945	0.380323	0.000016
-0.463824	0.384603	0.000016
-0.467700	0.388840	0.000016
-0.471575	0.393033	0.000016
-0.475448	0.397185	0.000015
-0.479321	0.401295	0.000015
-0.483194	0.405364	0.000014
-0.483532	0.402290	0.000000
-0.483799	0.399165	0.000000
-0.484026	0.395998	0.000000
-0.484211	0.392789	-0.000000
-0.484354	0.389539	-0.000000
-0.484456	0.386246	-0.000001
-0.484098	0.382329	-0.000053
-0.488151	0.386685	0.000009
-0.488053	0.383052	-0.000045
-0.488082	0.379699	-0.000038
-0.488119	0.376376	-0.000021
-0.488133	0.373037	0.000000
-0.492129	0.377177	0.000006
-0.492027	0.373700	0.000028
-0.491962	0.370284	0.000050
-0.491876	0.366855	0.000075
-0.491306	0.362723	0.000004
-0.491006	0.359009	-0.000004
-0.490681	0.355239	0.000004
-0.494527	0.359190	-0.000001
-0.494186	0.355399	0.000003
-0.493755	0.351540	0.000004
-0.493279	0.347631	0.000005
-0.492761	0.343674	0.000006
-0.492202	0.339669	0.000008
-0.491601	0.335614	0.000010
-0.490958	0.331509	0.000013
-0.490273	0.327353	0.000016
-0.489546	0.323146	0.000020
